accel_id,trip_id,timestamp,elapsed_seconds,acc_x_m_s2,acc_y_m_s2,acc_z_m_s2,accel_mag_m_s2,speed_kmh,event_label
ACC_TRIP003_00694,TRIP223,2024-02-06T08:03:34Z,694,-0.096,-0.27,9.771,9.775,6.81,normal
ACC_TRIP003_00695,TRIP223,2024-02-06T08:03:35Z,695,0.147,-0.063,9.925,9.926,7.31,normal
ACC_TRIP003_00696,TRIP223,2024-02-06T08:03:36Z,696,0.349,0.019,9.696,9.702,5.65,normal
ACC_TRIP003_00697,TRIP223,2024-02-06T08:03:37Z,697,0.16,0.266,9.716,9.721,6.18,normal
ACC_TRIP003_00698,TRIP223,2024-02-06T08:03:38Z,698,-0.407,0.149,9.829,9.838,6.64,normal
ACC_TRIP003_00699,TRIP223,2024-02-06T08:03:39Z,699,0.199,0.088,9.784,9.786,5.1,normal
ACC_TRIP003_00700,TRIP223,2024-02-06T08:03:40Z,700,-0.351,-0.233,9.799,9.808,6.43,normal
ACC_TRIP003_00701,TRIP223,2024-02-06T08:03:41Z,701,-0.323,0.164,9.748,9.755,7.64,normal
ACC_TRIP003_00702,TRIP223,2024-02-06T08:03:42Z,702,-0.568,0.095,9.882,9.899,8.22,normal
ACC_TRIP003_00703,TRIP223,2024-02-06T08:03:43Z,703,0.234,0.323,9.899,9.907,8.58,normal
ACC_TRIP003_00704,TRIP223,2024-02-06T08:03:44Z,704,-0.094,0.522,10.024,10.038,7.74,normal
ACC_TRIP003_00705,TRIP223,2024-02-06T08:03:45Z,705,0.224,0.334,9.82,9.828,6.1,normal
ACC_TRIP003_00706,TRIP223,2024-02-06T08:03:46Z,706,0.035,0.027,9.881,9.881,1.58,normal
ACC_TRIP003_00707,TRIP223,2024-02-06T08:03:47Z,707,0.201,0.032,9.786,9.788,1.58,normal
ACC_TRIP003_00708,TRIP223,2024-02-06T08:03:48Z,708,0.042,-0.115,9.766,9.766,0.0,normal
ACC_TRIP003_00709,TRIP223,2024-02-06T08:03:49Z,709,-0.274,-0.212,9.901,9.907,3.72,normal
ACC_TRIP003_00710,TRIP223,2024-02-06T08:03:50Z,710,-0.35,-0.038,9.801,9.807,5.61,normal
ACC_TRIP003_00711,TRIP223,2024-02-06T08:03:51Z,711,-0.014,0.348,9.818,9.824,5.89,normal
ACC_TRIP003_00712,TRIP223,2024-02-06T08:03:52Z,712,0.501,0.33,9.754,9.772,7.93,normal
ACC_TRIP003_00713,TRIP223,2024-02-06T08:03:53Z,713,0.464,0.086,9.926,9.938,8.73,normal
ACC_TRIP003_00714,TRIP223,2024-02-06T08:03:54Z,714,0.231,-0.149,9.884,9.887,10.83,normal
ACC_TRIP003_00715,TRIP223,2024-02-06T08:03:55Z,715,-0.116,0.156,9.869,9.871,10.2,normal
ACC_TRIP003_00716,TRIP223,2024-02-06T08:03:56Z,716,0.162,0.045,9.897,9.899,11.26,normal
ACC_TRIP003_00717,TRIP223,2024-02-06T08:03:57Z,717,0.256,-0.171,9.995,10.0,14.72,normal
ACC_TRIP003_00718,TRIP223,2024-02-06T08:03:58Z,718,-0.092,-0.114,9.812,9.813,16.24,normal
ACC_TRIP003_00719,TRIP223,2024-02-06T08:03:59Z,719,-0.427,-0.04,9.816,9.825,14.62,normal
ACC_TRIP003_00720,TRIP223,2024-02-06T08:04:00Z,720,0.586,0.565,9.78,9.813,14.9,normal
ACC_TRIP003_00721,TRIP223,2024-02-06T08:04:01Z,721,-0.242,-0.273,9.79,9.797,16.57,normal
ACC_TRIP003_00722,TRIP223,2024-02-06T08:04:02Z,722,-0.046,0.022,9.511,9.511,18.5,normal
ACC_TRIP003_00723,TRIP223,2024-02-06T08:04:03Z,723,-0.584,-0.057,9.662,9.68,14.98,normal
ACC_TRIP003_00724,TRIP223,2024-02-06T08:04:04Z,724,-6.808,0.339,9.775,11.917,9.18,hard_brake
ACC_TRIP003_00725,TRIP223,2024-02-06T08:04:05Z,725,0.129,-0.343,9.732,9.739,8.5,normal
ACC_TRIP003_00726,TRIP223,2024-02-06T08:04:06Z,726,0.092,0.144,9.727,9.729,6.92,normal
ACC_TRIP003_00727,TRIP223,2024-02-06T08:04:07Z,727,0.286,0.163,9.817,9.823,8.45,normal
ACC_TRIP003_00728,TRIP223,2024-02-06T08:04:08Z,728,0.24,0.157,9.81,9.814,5.96,normal
ACC_TRIP003_00729,TRIP223,2024-02-06T08:04:09Z,729,0.529,0.256,9.786,9.804,6.56,normal
ACC_TRIP003_00730,TRIP223,2024-02-06T08:04:10Z,730,0.002,0.131,9.752,9.753,6.81,normal
ACC_TRIP003_00731,TRIP223,2024-02-06T08:04:11Z,731,-0.171,-0.26,9.631,9.636,8.08,normal
ACC_TRIP003_00732,TRIP223,2024-02-06T08:04:12Z,732,0.124,-0.134,9.826,9.828,7.49,normal
ACC_TRIP003_00733,TRIP223,2024-02-06T08:04:13Z,733,0.331,-0.15,9.866,9.873,10.19,normal
ACC_TRIP003_00734,TRIP223,2024-02-06T08:04:14Z,734,0.308,0.092,9.788,9.793,9.77,normal
ACC_TRIP003_00735,TRIP223,2024-02-06T08:04:15Z,735,-0.296,0.417,9.917,9.93,10.93,normal
ACC_TRIP003_00736,TRIP223,2024-02-06T08:04:16Z,736,0.308,-0.395,9.811,9.824,11.46,normal
ACC_TRIP003_00737,TRIP223,2024-02-06T08:04:17Z,737,-0.349,0.167,10.019,10.027,12.4,normal
ACC_TRIP003_00738,TRIP223,2024-02-06T08:04:18Z,738,0.544,0.168,9.859,9.876,7.83,normal
ACC_TRIP003_00739,TRIP223,2024-02-06T08:04:19Z,739,0.015,-0.323,9.91,9.915,6.52,normal
ACC_TRIP003_00740,TRIP223,2024-02-06T08:04:20Z,740,-0.234,0.402,9.728,9.74,7.0,normal
ACC_TRIP003_00741,TRIP223,2024-02-06T08:04:21Z,741,0.016,-0.026,9.676,9.676,7.8,normal
ACC_TRIP003_00742,TRIP223,2024-02-06T08:04:22Z,742,0.014,-0.417,9.844,9.853,7.17,normal
ACC_TRIP003_00743,TRIP223,2024-02-06T08:04:23Z,743,0.501,-0.167,9.876,9.89,7.34,normal
ACC_TRIP003_00744,TRIP223,2024-02-06T08:04:24Z,744,-0.182,-0.082,9.87,9.872,7.19,normal
ACC_TRIP003_00745,TRIP223,2024-02-06T08:04:25Z,745,0.067,0.345,9.974,9.981,8.69,normal
ACC_TRIP003_00746,TRIP223,2024-02-06T08:04:26Z,746,0.124,0.044,9.887,9.887,7.64,normal
ACC_TRIP003_00747,TRIP223,2024-02-06T08:04:27Z,747,-0.05,0.039,10.024,10.024,10.02,normal
ACC_TRIP003_00748,TRIP223,2024-02-06T08:04:28Z,748,-0.433,-0.044,9.663,9.673,9.4,normal
ACC_TRIP003_00749,TRIP223,2024-02-06T08:04:29Z,749,-0.601,-0.365,9.678,9.703,9.09,normal
ACC_TRIP003_00750,TRIP223,2024-02-06T08:04:30Z,750,-0.558,-0.147,10.007,10.024,10.64,normal
ACC_TRIP003_00751,TRIP223,2024-02-06T08:04:31Z,751,-0.142,-0.1,9.871,9.873,8.87,normal
ACC_TRIP003_00752,TRIP223,2024-02-06T08:04:32Z,752,-0.318,0.092,9.769,9.775,9.38,normal
ACC_TRIP003_00753,TRIP223,2024-02-06T08:04:33Z,753,0.101,-0.162,9.808,9.81,7.53,normal
ACC_TRIP003_00754,TRIP223,2024-02-06T08:04:34Z,754,0.271,1.068,9.877,9.938,6.65,normal
ACC_TRIP003_00755,TRIP223,2024-02-06T08:04:35Z,755,0.058,0.505,9.995,10.008,7.26,normal
ACC_TRIP003_00756,TRIP223,2024-02-06T08:04:36Z,756,-0.038,0.34,9.785,9.791,5.33,normal
ACC_TRIP003_00757,TRIP223,2024-02-06T08:04:37Z,757,0.009,-0.179,9.864,9.866,3.42,normal
ACC_TRIP003_00758,TRIP223,2024-02-06T08:04:38Z,758,0.386,-0.012,9.863,9.87,6.36,normal
ACC_TRIP003_00759,TRIP223,2024-02-06T08:04:39Z,759,-0.314,0.118,9.756,9.762,9.01,normal
ACC_TRIP003_00760,TRIP223,2024-02-06T08:04:40Z,760,0.07,-0.245,9.802,9.805,7.49,normal
ACC_TRIP003_00761,TRIP223,2024-02-06T08:04:41Z,761,0.281,0.107,9.789,9.793,5.94,normal
ACC_TRIP003_00762,TRIP223,2024-02-06T08:04:42Z,762,0.032,-0.048,9.821,9.822,6.16,normal
ACC_TRIP003_00763,TRIP223,2024-02-06T08:04:43Z,763,-0.821,-0.452,9.643,9.689,6.66,normal
ACC_TRIP003_00764,TRIP223,2024-02-06T08:04:44Z,764,-0.302,0.08,9.962,9.967,7.85,normal
ACC_TRIP003_00765,TRIP223,2024-02-06T08:04:45Z,765,-0.204,-0.407,9.85,9.861,4.89,normal
ACC_TRIP003_00766,TRIP223,2024-02-06T08:04:46Z,766,-0.283,0.506,9.969,9.986,6.65,normal
ACC_TRIP003_00767,TRIP223,2024-02-06T08:04:47Z,767,0.07,-0.092,9.584,9.584,6.81,normal
ACC_TRIP003_00768,TRIP223,2024-02-06T08:04:48Z,768,-0.106,0.177,9.749,9.751,7.07,normal
ACC_TRIP003_00769,TRIP223,2024-02-06T08:04:49Z,769,0.068,0.329,9.816,9.822,10.61,normal
ACC_TRIP003_00770,TRIP223,2024-02-06T08:04:50Z,770,-0.131,-0.099,9.537,9.539,11.96,normal
ACC_TRIP003_00771,TRIP223,2024-02-06T08:04:51Z,771,0.37,0.062,9.815,9.822,14.09,normal
ACC_TRIP003_00772,TRIP223,2024-02-06T08:04:52Z,772,-0.626,-0.198,9.951,9.972,15.77,normal
ACC_TRIP003_00773,TRIP223,2024-02-06T08:04:53Z,773,-0.611,0.159,9.87,9.891,16.85,normal
ACC_TRIP003_00774,TRIP223,2024-02-06T08:04:54Z,774,0.042,0.44,9.713,9.723,16.56,normal
ACC_TRIP003_00775,TRIP223,2024-02-06T08:04:55Z,775,0.001,-0.079,9.626,9.626,17.16,normal
ACC_TRIP003_00776,TRIP223,2024-02-06T08:04:56Z,776,0.502,0.151,9.78,9.794,19.43,normal
ACC_TRIP003_00777,TRIP223,2024-02-06T08:04:57Z,777,-0.11,-0.136,9.813,9.814,18.87,normal
ACC_TRIP003_00778,TRIP223,2024-02-06T08:04:58Z,778,0.211,-0.333,9.832,9.84,20.41,normal
ACC_TRIP003_00779,TRIP223,2024-02-06T08:04:59Z,779,0.172,0.092,9.911,9.913,20.57,normal
ACC_TRIP003_00780,TRIP223,2024-02-06T08:05:00Z,780,0.283,0.088,9.727,9.732,20.01,normal
ACC_TRIP003_00781,TRIP223,2024-02-06T08:05:01Z,781,0.077,0.18,9.796,9.798,21.06,normal
ACC_TRIP003_00782,TRIP223,2024-02-06T08:05:02Z,782,0.489,-0.221,9.818,9.833,19.98,normal
ACC_TRIP003_00783,TRIP223,2024-02-06T08:05:03Z,783,-0.476,-0.282,9.74,9.755,20.63,normal
ACC_TRIP003_00784,TRIP223,2024-02-06T08:05:04Z,784,-0.071,-0.345,9.791,9.797,22.3,normal
ACC_TRIP003_00785,TRIP223,2024-02-06T08:05:05Z,785,0.241,0.038,9.786,9.789,24.43,normal
ACC_TRIP003_00786,TRIP223,2024-02-06T08:05:06Z,786,0.112,-0.009,9.722,9.723,22.33,normal
ACC_TRIP003_00787,TRIP223,2024-02-06T08:05:07Z,787,-0.008,0.3,9.804,9.809,22.28,normal
ACC_TRIP003_00788,TRIP223,2024-02-06T08:05:08Z,788,-0.048,0.277,9.826,9.83,21.54,normal
ACC_TRIP003_00789,TRIP223,2024-02-06T08:05:09Z,789,0.297,0.022,9.775,9.78,18.84,normal
ACC_TRIP003_00790,TRIP223,2024-02-06T08:05:10Z,790,-0.146,-0.336,9.912,9.919,18.5,normal
ACC_TRIP003_00791,TRIP223,2024-02-06T08:05:11Z,791,0.189,0.165,9.694,9.697,17.02,normal
ACC_TRIP003_00792,TRIP223,2024-02-06T08:05:12Z,792,-0.324,0.186,9.746,9.754,15.79,normal
ACC_TRIP003_00793,TRIP223,2024-02-06T08:05:13Z,793,-0.399,-0.186,9.862,9.871,17.61,normal
ACC_TRIP003_00794,TRIP223,2024-02-06T08:05:14Z,794,0.68,0.104,9.924,9.948,19.59,normal
ACC_TRIP003_00795,TRIP223,2024-02-06T08:05:15Z,795,-0.114,0.231,9.764,9.767,19.95,normal
ACC_TRIP003_00796,TRIP223,2024-02-06T08:05:16Z,796,0.025,0.212,9.976,9.979,20.02,normal
ACC_TRIP003_00797,TRIP223,2024-02-06T08:05:17Z,797,0.283,-0.108,9.735,9.739,21.59,normal
ACC_TRIP003_00798,TRIP223,2024-02-06T08:05:18Z,798,-0.75,0.049,10.065,10.093,21.76,normal
ACC_TRIP003_00799,TRIP223,2024-02-06T08:05:19Z,799,0.353,-0.551,9.775,9.797,21.8,normal
ACC_TRIP003_00800,TRIP223,2024-02-06T08:05:20Z,800,0.259,-0.281,9.912,9.92,20.18,normal
ACC_TRIP003_00801,TRIP223,2024-02-06T08:05:21Z,801,0.071,-0.281,9.809,9.814,21.15,normal
ACC_TRIP003_00802,TRIP223,2024-02-06T08:05:22Z,802,0.087,-0.192,9.785,9.788,17.53,normal
ACC_TRIP003_00803,TRIP223,2024-02-06T08:05:23Z,803,0.232,0.374,9.701,9.711,17.35,normal
ACC_TRIP003_00804,TRIP223,2024-02-06T08:05:24Z,804,-0.12,0.112,9.911,9.912,18.08,normal
ACC_TRIP003_00805,TRIP223,2024-02-06T08:05:25Z,805,0.046,0.105,9.706,9.707,20.74,normal
ACC_TRIP003_00806,TRIP223,2024-02-06T08:05:26Z,806,0.046,-0.077,9.764,9.765,21.75,normal
ACC_TRIP003_00807,TRIP223,2024-02-06T08:05:27Z,807,-0.591,0.307,9.828,9.851,22.2,normal
ACC_TRIP003_00808,TRIP223,2024-02-06T08:05:28Z,808,-0.212,-0.045,9.617,9.62,22.16,normal
ACC_TRIP003_00809,TRIP223,2024-02-06T08:05:29Z,809,-0.402,-0.158,9.809,9.819,23.25,normal
ACC_TRIP003_00810,TRIP223,2024-02-06T08:05:30Z,810,-0.1,0.015,9.893,9.894,21.92,normal
ACC_TRIP003_00811,TRIP223,2024-02-06T08:05:31Z,811,0.262,-0.099,9.82,9.824,22.29,normal
ACC_TRIP003_00812,TRIP223,2024-02-06T08:05:32Z,812,0.052,-0.162,9.859,9.861,23.15,normal
ACC_TRIP003_00813,TRIP223,2024-02-06T08:05:33Z,813,0.21,-0.08,9.89,9.892,23.02,normal
ACC_TRIP003_00814,TRIP223,2024-02-06T08:05:34Z,814,0.319,0.238,9.747,9.755,25.44,normal
ACC_TRIP003_00815,TRIP223,2024-02-06T08:05:35Z,815,-0.131,0.096,9.748,9.749,24.01,normal
ACC_TRIP003_00816,TRIP223,2024-02-06T08:05:36Z,816,0.336,0.059,9.845,9.851,24.92,normal
ACC_TRIP003_00817,TRIP223,2024-02-06T08:05:37Z,817,0.119,0.309,9.637,9.643,23.48,normal
ACC_TRIP003_00818,TRIP223,2024-02-06T08:05:38Z,818,-0.155,-0.258,9.758,9.763,23.03,normal
ACC_TRIP003_00819,TRIP223,2024-02-06T08:05:39Z,819,-0.068,-0.191,9.695,9.697,19.29,normal
ACC_TRIP003_00820,TRIP223,2024-02-06T08:05:40Z,820,-0.42,-0.627,9.778,9.807,17.85,normal
ACC_TRIP003_00821,TRIP223,2024-02-06T08:05:41Z,821,-0.197,0.09,9.803,9.806,18.62,normal
ACC_TRIP003_00822,TRIP223,2024-02-06T08:05:42Z,822,0.029,-0.127,9.863,9.864,17.46,normal
ACC_TRIP003_00823,TRIP223,2024-02-06T08:05:43Z,823,-0.517,0.065,9.888,9.901,16.0,normal
ACC_TRIP003_00824,TRIP223,2024-02-06T08:05:44Z,824,-0.205,-0.189,9.746,9.75,15.57,normal
ACC_TRIP003_00825,TRIP223,2024-02-06T08:05:45Z,825,0.198,0.016,10.112,10.114,13.99,normal
ACC_TRIP003_00826,TRIP223,2024-02-06T08:05:46Z,826,-0.541,-0.04,9.706,9.721,13.76,normal
ACC_TRIP003_00827,TRIP223,2024-02-06T08:05:47Z,827,-0.247,-0.098,9.85,9.854,12.93,normal
ACC_TRIP003_00828,TRIP223,2024-02-06T08:05:48Z,828,-0.332,0.019,9.827,9.832,15.59,normal
ACC_TRIP003_00829,TRIP223,2024-02-06T08:05:49Z,829,0.047,0.033,9.897,9.897,18.02,normal
ACC_TRIP003_00830,TRIP223,2024-02-06T08:05:50Z,830,-0.344,-0.055,9.767,9.773,20.97,normal
ACC_TRIP003_00831,TRIP223,2024-02-06T08:05:51Z,831,-0.498,0.134,9.684,9.697,21.31,normal
ACC_TRIP003_00832,TRIP223,2024-02-06T08:05:52Z,832,-0.655,0.263,9.886,9.911,21.32,normal
ACC_TRIP003_00833,TRIP223,2024-02-06T08:05:53Z,833,-0.047,-0.009,9.709,9.709,21.51,normal
ACC_TRIP003_00834,TRIP223,2024-02-06T08:05:54Z,834,0.216,-0.03,9.832,9.834,21.04,normal
ACC_TRIP003_00835,TRIP223,2024-02-06T08:05:55Z,835,-0.056,0.211,9.728,9.73,21.89,normal
ACC_TRIP003_00836,TRIP223,2024-02-06T08:05:56Z,836,0.276,0.359,9.728,9.739,20.67,normal
ACC_TRIP003_00837,TRIP223,2024-02-06T08:05:57Z,837,-0.138,-0.518,9.849,9.863,20.44,normal
ACC_TRIP003_00838,TRIP223,2024-02-06T08:05:58Z,838,-0.428,0.476,9.811,9.832,18.99,normal
ACC_TRIP003_00839,TRIP223,2024-02-06T08:05:59Z,839,0.036,0.178,9.487,9.488,20.06,normal
ACC_TRIP003_00840,TRIP223,2024-02-06T08:06:00Z,840,-0.143,0.209,10.105,10.108,22.0,normal
ACC_TRIP003_00841,TRIP223,2024-02-06T08:06:01Z,841,-0.096,-0.442,9.806,9.816,24.39,normal
ACC_TRIP003_00842,TRIP223,2024-02-06T08:06:02Z,842,-0.323,0.171,9.842,9.849,23.88,normal
ACC_TRIP003_00843,TRIP223,2024-02-06T08:06:03Z,843,0.375,0.304,9.982,9.994,27.21,normal
ACC_TRIP003_00844,TRIP223,2024-02-06T08:06:04Z,844,0.111,-0.306,9.77,9.775,27.82,normal
ACC_TRIP003_00845,TRIP223,2024-02-06T08:06:05Z,845,0.199,0.15,9.759,9.762,27.69,normal
ACC_TRIP003_00846,TRIP223,2024-02-06T08:06:06Z,846,-0.026,0.069,9.822,9.822,25.45,normal
ACC_TRIP003_00847,TRIP223,2024-02-06T08:06:07Z,847,0.201,0.09,9.78,9.782,25.35,normal
ACC_TRIP003_00848,TRIP223,2024-02-06T08:06:08Z,848,0.155,0.046,9.724,9.725,25.58,normal
ACC_TRIP003_00849,TRIP223,2024-02-06T08:06:09Z,849,0.188,0.017,9.683,9.685,24.51,normal
ACC_TRIP003_00850,TRIP223,2024-02-06T08:06:10Z,850,-0.119,0.002,9.81,9.81,25.54,normal
ACC_TRIP003_00851,TRIP223,2024-02-06T08:06:11Z,851,0.54,-0.356,9.91,9.931,24.92,normal
ACC_TRIP003_00852,TRIP223,2024-02-06T08:06:12Z,852,-0.146,-0.097,9.868,9.87,26.1,normal
ACC_TRIP003_00853,TRIP223,2024-02-06T08:06:13Z,853,-0.001,-0.355,9.715,9.721,25.48,normal
ACC_TRIP003_00854,TRIP223,2024-02-06T08:06:14Z,854,-0.108,-0.126,9.71,9.711,23.06,normal
ACC_TRIP003_00855,TRIP223,2024-02-06T08:06:15Z,855,-0.054,-0.633,9.875,9.896,22.62,normal
ACC_TRIP003_00856,TRIP223,2024-02-06T08:06:16Z,856,0.336,-0.295,9.711,9.721,21.63,normal
ACC_TRIP003_00857,TRIP223,2024-02-06T08:06:17Z,857,-0.376,0.455,9.536,9.554,20.55,normal
ACC_TRIP003_00858,TRIP223,2024-02-06T08:06:18Z,858,-0.578,-0.419,9.676,9.702,20.24,normal
ACC_TRIP003_00859,TRIP223,2024-02-06T08:06:19Z,859,0.076,-0.277,9.956,9.96,19.84,normal
ACC_TRIP003_00860,TRIP223,2024-02-06T08:06:20Z,860,0.641,0.229,9.679,9.703,21.01,normal
ACC_TRIP003_00861,TRIP223,2024-02-06T08:06:21Z,861,0.425,-0.401,9.939,9.956,21.45,normal
ACC_TRIP003_00862,TRIP223,2024-02-06T08:06:22Z,862,-0.317,0.167,9.767,9.774,22.24,normal
ACC_TRIP003_00863,TRIP223,2024-02-06T08:06:23Z,863,-0.089,-0.343,9.724,9.73,21.11,normal
ACC_TRIP003_00864,TRIP223,2024-02-06T08:06:24Z,864,-0.318,-0.043,9.837,9.843,19.29,normal
ACC_TRIP003_00865,TRIP223,2024-02-06T08:06:25Z,865,0.203,-0.45,9.805,9.818,16.02,normal
ACC_TRIP003_00866,TRIP223,2024-02-06T08:06:26Z,866,-0.048,-0.273,9.654,9.658,15.71,normal
ACC_TRIP003_00867,TRIP223,2024-02-06T08:06:27Z,867,0.389,-0.387,9.773,9.788,16.15,normal
ACC_TRIP003_00868,TRIP223,2024-02-06T08:06:28Z,868,0.119,-0.017,9.841,9.842,15.05,normal
ACC_TRIP003_00869,TRIP223,2024-02-06T08:06:29Z,869,0.104,-0.234,9.873,9.876,13.69,normal
ACC_TRIP003_00870,TRIP223,2024-02-06T08:06:30Z,870,-0.435,0.096,9.892,9.902,14.84,normal
ACC_TRIP003_00871,TRIP223,2024-02-06T08:06:31Z,871,-0.211,0.003,9.763,9.765,13.31,normal
ACC_TRIP003_00872,TRIP223,2024-02-06T08:06:32Z,872,-0.053,0.281,9.852,9.856,14.31,normal
ACC_TRIP003_00873,TRIP223,2024-02-06T08:06:33Z,873,0.044,0.157,9.663,9.664,15.29,normal
ACC_TRIP003_00874,TRIP223,2024-02-06T08:06:34Z,874,0.175,0.135,9.803,9.806,16.26,normal
ACC_TRIP003_00875,TRIP223,2024-02-06T08:06:35Z,875,0.14,0.459,9.975,9.986,14.61,normal
ACC_TRIP003_00876,TRIP223,2024-02-06T08:06:36Z,876,0.117,0.483,9.819,9.832,17.39,normal
ACC_TRIP003_00877,TRIP223,2024-02-06T08:06:37Z,877,0.137,0.023,9.63,9.631,13.71,normal
ACC_TRIP003_00878,TRIP223,2024-02-06T08:06:38Z,878,-0.11,-0.018,9.824,9.825,14.31,normal
ACC_TRIP003_00879,TRIP223,2024-02-06T08:06:39Z,879,-0.077,0.141,9.767,9.768,13.84,normal
ACC_TRIP003_00880,TRIP223,2024-02-06T08:06:40Z,880,0.13,0.108,9.684,9.686,15.57,normal
ACC_TRIP003_00881,TRIP223,2024-02-06T08:06:41Z,881,0.239,0.274,9.794,9.8,14.56,normal
ACC_TRIP003_00882,TRIP223,2024-02-06T08:06:42Z,882,-0.079,-0.187,9.561,9.563,14.13,normal
ACC_TRIP003_00883,TRIP223,2024-02-06T08:06:43Z,883,0.227,0.157,9.798,9.802,14.93,normal
ACC_TRIP003_00884,TRIP223,2024-02-06T08:06:44Z,884,0.376,-0.097,9.834,9.842,16.32,normal
ACC_TRIP003_00885,TRIP223,2024-02-06T08:06:45Z,885,0.853,0.368,9.888,9.931,17.56,normal
ACC_TRIP003_00886,TRIP223,2024-02-06T08:06:46Z,886,-0.238,-0.518,9.655,9.672,12.47,normal
ACC_TRIP003_00887,TRIP223,2024-02-06T08:06:47Z,887,-0.094,0.063,9.707,9.707,12.7,normal
ACC_TRIP003_00888,TRIP223,2024-02-06T08:06:48Z,888,-0.222,0.369,9.721,9.731,11.9,normal
ACC_TRIP003_00889,TRIP223,2024-02-06T08:06:49Z,889,0.044,-0.098,9.92,9.921,11.52,normal
ACC_TRIP003_00890,TRIP223,2024-02-06T08:06:50Z,890,0.066,0.08,9.981,9.982,10.42,normal
ACC_TRIP003_00891,TRIP223,2024-02-06T08:06:51Z,891,-0.634,0.119,9.902,9.922,12.15,normal
ACC_TRIP003_00892,TRIP223,2024-02-06T08:06:52Z,892,0.553,-0.152,10.046,10.062,11.79,normal
ACC_TRIP003_00893,TRIP223,2024-02-06T08:06:53Z,893,-0.26,-0.339,9.807,9.817,12.22,normal
ACC_TRIP003_00894,TRIP223,2024-02-06T08:06:54Z,894,-0.519,-0.042,9.941,9.955,11.26,normal
ACC_TRIP003_00895,TRIP223,2024-02-06T08:06:55Z,895,0.296,0.241,9.84,9.848,9.64,normal
ACC_TRIP003_00896,TRIP223,2024-02-06T08:06:56Z,896,-0.059,0.646,9.841,9.862,11.3,normal
ACC_TRIP003_00897,TRIP223,2024-02-06T08:06:57Z,897,-0.104,-0.117,9.609,9.61,12.55,normal
ACC_TRIP003_00898,TRIP223,2024-02-06T08:06:58Z,898,0.109,0.011,9.712,9.712,10.99,normal
ACC_TRIP003_00899,TRIP223,2024-02-06T08:06:59Z,899,0.38,-0.271,9.745,9.756,11.63,normal
ACC_TRIP003_00900,TRIP223,2024-02-06T08:07:00Z,900,-0.17,-0.0,9.682,9.684,10.2,normal
ACC_TRIP003_00901,TRIP223,2024-02-06T08:07:01Z,901,0.273,0.149,9.865,9.87,9.62,normal
ACC_TRIP003_00902,TRIP223,2024-02-06T08:07:02Z,902,0.225,0.225,9.804,9.809,10.35,normal
ACC_TRIP003_00903,TRIP223,2024-02-06T08:07:03Z,903,0.266,0.167,9.662,9.667,9.67,normal
ACC_TRIP003_00904,TRIP223,2024-02-06T08:07:04Z,904,-0.149,0.081,10.025,10.026,4.94,normal
ACC_TRIP003_00905,TRIP223,2024-02-06T08:07:05Z,905,-0.53,-0.062,9.837,9.851,3.05,normal
ACC_TRIP003_00906,TRIP223,2024-02-06T08:07:06Z,906,0.279,-0.181,9.784,9.789,1.12,normal
ACC_TRIP003_00907,TRIP223,2024-02-06T08:07:07Z,907,-0.382,0.704,9.935,9.967,0.67,normal
ACC_TRIP003_00908,TRIP223,2024-02-06T08:07:08Z,908,-0.29,-0.074,10.037,10.041,0.0,normal
ACC_TRIP003_00909,TRIP223,2024-02-06T08:07:09Z,909,-0.062,0.13,9.913,9.914,0.53,normal
ACC_TRIP003_00910,TRIP223,2024-02-06T08:07:10Z,910,-0.211,-0.49,9.562,9.577,0.34,normal
ACC_TRIP003_00911,TRIP223,2024-02-06T08:07:11Z,911,-0.02,-0.229,9.941,9.944,0.0,normal
ACC_TRIP003_00912,TRIP223,2024-02-06T08:07:12Z,912,-0.367,0.049,9.871,9.878,0.0,normal
ACC_TRIP003_00913,TRIP223,2024-02-06T08:07:13Z,913,-0.285,0.473,9.779,9.795,0.0,normal
ACC_TRIP003_00914,TRIP223,2024-02-06T08:07:14Z,914,-0.665,-0.412,9.766,9.797,0.0,normal
ACC_TRIP003_00915,TRIP223,2024-02-06T08:07:15Z,915,0.15,-0.314,9.771,9.778,0.0,normal
ACC_TRIP003_00916,TRIP223,2024-02-06T08:07:16Z,916,0.015,-0.25,9.735,9.738,2.57,normal
ACC_TRIP003_00917,TRIP223,2024-02-06T08:07:17Z,917,0.328,-0.297,9.743,9.753,0.0,normal
ACC_TRIP003_00918,TRIP223,2024-02-06T08:07:18Z,918,-0.129,-0.192,9.697,9.7,0.0,normal
ACC_TRIP003_00919,TRIP223,2024-02-06T08:07:19Z,919,-0.14,0.51,9.68,9.695,0.0,normal
ACC_TRIP003_00920,TRIP223,2024-02-06T08:07:20Z,920,-0.42,0.388,9.659,9.676,1.14,normal
ACC_TRIP003_00921,TRIP223,2024-02-06T08:07:21Z,921,0.012,-0.078,9.796,9.797,1.86,normal
ACC_TRIP003_00922,TRIP223,2024-02-06T08:07:22Z,922,0.149,-0.393,9.841,9.849,1.53,normal
ACC_TRIP003_00923,TRIP223,2024-02-06T08:07:23Z,923,-0.232,0.339,9.883,9.891,0.77,normal
ACC_TRIP003_00924,TRIP223,2024-02-06T08:07:24Z,924,-0.046,-0.1,9.744,9.745,0.0,normal
ACC_TRIP003_00925,TRIP223,2024-02-06T08:07:25Z,925,0.064,0.164,9.907,9.909,0.0,normal
